"";"is_paid";"num_subscribers";"rating";"num_published_lectures";"discount_price__amount";"price_detail__amount"
"6827";TRUE;2787;3,46013;13;455;1920
"6828";TRUE;135;4,48127;20;455;6400
"6830";TRUE;39;4,68885;26;455;1600
"6831";TRUE;22;3,9079;9;455;1600
"6833";TRUE;84;4,71505;50;455;8640
"6834";TRUE;55;3,81172;11;455;1280
"6835";TRUE;1154;4,00956;24;455;8640
"6836";TRUE;442;4,44678;10;455;1280
"6837";TRUE;36;4,01005;19;455;1600
"6838";TRUE;716;4,20703;27;455;1280
"6839";TRUE;247;3,91829;10;455;8640
"6840";TRUE;44;4,42499;21;0;4480
"6841";TRUE;1242;3,43545;9;455;8640
"6842";TRUE;35;4,00886;0;455;1280
"6843";TRUE;1290;3,79302;43;0;9920
"6844";TRUE;37;4,28778;62;455;6400
"6845";TRUE;3172;4,44072;10;455;1280
"6847";TRUE;1523;4,05836;16;455;1280
"6848";TRUE;1306;4,18043;21;455;8000
"6849";TRUE;43;3,92349;10;455;3200
"6850";TRUE;438;3,57855;11;0;1280
"6851";TRUE;1945;4,11904;31;455;8640
"6852";TRUE;1084;4,14659;16;455;1280
"6853";TRUE;501;4,37631;13;455;1280
"6854";TRUE;6079;3,14359;56;455;8640
"6855";TRUE;24;3,84316;7;455;1280
"6856";TRUE;265;3,23173;52;455;2560
"6858";TRUE;1135;3,27869;15;455;1280
"6859";TRUE;87;3,79803;13;455;1280
"6860";TRUE;72;4,40476;30;455;3200
"6861";TRUE;111;4,22686;9;455;1280
"6862";TRUE;4557;4,58358;43;455;8640
"6863";TRUE;33;3,92956;23;455;1280
"6864";TRUE;49;3,94235;9;455;3200
"6865";TRUE;223;4,3684;38;455;1280
"6866";TRUE;57;3,41776;28;455;1280
"6867";TRUE;38;3,72103;14;455;1600
"6869";TRUE;58;3,57129;0;455;1280
"6870";TRUE;102;4,76802;40;455;2560
"6872";TRUE;51;3,72085;39;455;1920
"6873";TRUE;84;4,18434;23;455;1280
"6874";TRUE;1049;4,51257;9;455;1280
"6875";TRUE;163;4,17242;44;455;8640
"6876";TRUE;54;4,68512;6;455;1280
"6877";TRUE;42;4,24002;27;0;3200
"6879";TRUE;504;3,81905;17;455;4800
"6881";TRUE;124;4,7272;8;455;1920
"6882";TRUE;1175;4,79676;26;455;8640
"6883";TRUE;1237;4,4032;9;455;1280
"6884";TRUE;1614;4,23444;7;455;2560
"6885";TRUE;966;4,8805;28;455;1280
"6886";TRUE;69;3,63298;31;455;8640
"6887";TRUE;111;3,17697;9;455;3200
"6888";TRUE;1300;2,64121;13;455;8640
"6889";TRUE;64;4,60036;10;455;1280
"6891";TRUE;6072;4,06575;60;455;7680
"6892";TRUE;42;4,20767;21;455;5120
"6893";TRUE;4013;4,11477;51;455;8640
"6894";TRUE;31;4,40014;28;455;3840
"6895";TRUE;4181;3,81305;83;455;8640
"6896";TRUE;2097;4,45308;27;455;1280
"6898";TRUE;90;4,33413;38;455;8640
"6900";TRUE;34;3,63169;40;455;8640
"6901";TRUE;33;4,16554;8;455;1280
"6902";TRUE;634;4,24762;28;455;8640
"6903";TRUE;1697;4,4782;20;455;6080
"6904";TRUE;143;4,80176;36;455;8640
"6905";TRUE;1044;3,87206;10;455;1280
"6906";TRUE;2019;4,9064;15;455;1280
"6907";TRUE;42;4,87535;18;0;6400
"6909";TRUE;65;4,79954;15;0;3840
"6910";TRUE;1259;4,49399;23;455;6400
"6913";TRUE;41;3,13383;5;455;2560
"6917";TRUE;3595;3,78232;52;455;3840
"6918";TRUE;7564;3,86233;55;455;8640
"6919";TRUE;54;4,41061;24;720;2880
"6920";TRUE;580;4,74312;28;455;6400
"6923";TRUE;79;4,69209;28;455;2880
"6924";TRUE;103;4,61382;13;700;1280
"6925";TRUE;42;3,41878;23;455;1280
"6927";TRUE;460;4,65226;43;455;1280
"6930";TRUE;85;3,93748;18;455;1280
"6932";TRUE;149;4,36304;7;455;1280
"6935";TRUE;65;3,70105;181;455;8640
"6936";TRUE;38;4,77888;28;455;1280
"6937";TRUE;70;3,84247;21;455;8640
"6938";TRUE;1091;4,30416;8;455;8640
"6939";TRUE;1468;3,38099;15;455;3200
"6941";TRUE;2805;4,47125;7;455;1600
"6942";TRUE;12737;3,71438;6;455;8640
"6943";TRUE;680;4,18531;16;455;5120
"6944";TRUE;8039;4,62781;114;455;8640
"6945";TRUE;2921;4,45001;40;455;2560
"6946";TRUE;56;4,32082;7;455;8640
"6947";TRUE;626;3,87101;34;455;1280
"6948";TRUE;34;3,96716;5;455;1280
"6949";TRUE;1277;4,61261;22;455;8640
"6950";TRUE;61;3,84434;11;455;1280
"6951";TRUE;206;3,96145;74;455;3200
"6952";TRUE;46;4,15208;22;0;3200
"6953";TRUE;50;4,23286;10;455;1280
"6954";TRUE;996;3,79001;18;455;1280
"6955";TRUE;97;4,19875;59;455;8640
"6956";TRUE;588;3,57653;148;455;1600
"6957";TRUE;50;4,70167;15;455;8640
"6958";TRUE;541;4,41176;21;455;8640
"6959";TRUE;217;4,01246;12;455;6400
"6960";TRUE;30;3,89383;56;455;1600
"6961";TRUE;40;4,61383;10;455;4800
"6962";TRUE;1766;4,22702;8;455;8640
"6963";TRUE;62;4,35566;26;455;8640
"6964";TRUE;299;4,80297;8;455;8000
"6965";TRUE;2340;3,76009;6;455;1280
"6967";TRUE;35;4,42379;6;455;8640
"6970";TRUE;42;4,56306;25;455;8000
"6971";TRUE;29;4,39902;10;700;3200
"6972";TRUE;66;4,25311;0;455;1600
"6973";TRUE;41;3,87074;12;455;2240
"6974";TRUE;41;2,894;7;455;2240
"6976";TRUE;1370;4,33037;5;455;1280
"6977";TRUE;1143;4,21775;173;455;8640
"6979";TRUE;2107;4,16078;30;455;8640
"6980";TRUE;54;4,14715;48;455;1280
"6981";TRUE;86;4,70163;29;455;8640
"6983";TRUE;1740;3,71824;26;700;1280
"6984";TRUE;97;4,23722;9;455;1600
"6986";TRUE;2033;3,02456;19;455;6400
"6988";TRUE;1107;4,51708;149;455;4800
"6989";TRUE;2549;4,24211;26;455;1280
"6990";TRUE;80;3,67135;7;455;3200
"6991";TRUE;588;3,23843;22;455;1280
"6992";TRUE;75;3,48552;48;455;1280
"6993";TRUE;2075;3,64146;31;455;6080
"6994";TRUE;513;3,95064;19;455;3200
"6995";TRUE;647;3,29311;6;455;1280
"6996";TRUE;58;4,19869;7;455;2560
"6997";TRUE;73;4,64616;36;455;8640
"6998";TRUE;165;3,45628;19;455;6400
"6999";TRUE;31;3,87522;13;455;2560
"7000";TRUE;3144;4,19427;67;455;8640
"7001";TRUE;55;4,82619;0;3200;8640
"7002";TRUE;31;4,01137;17;455;1600
"7003";TRUE;660;3,55994;27;455;1280
"7004";TRUE;233;4,53595;21;455;6400
"7007";TRUE;4539;3,75386;25;455;6400
"7008";TRUE;6113;4,57101;26;455;8640
"7009";TRUE;1289;4,79101;10;455;1280
"7010";TRUE;27;4,75983;32;640;2560
"7011";TRUE;65;4,33542;32;455;1280
"7012";TRUE;176;3,32266;7;455;1600
"7013";TRUE;227;4,29008;16;455;8640
"7014";TRUE;1029;3,82952;12;455;1920
"7015";TRUE;127;3,8096;35;455;1280
"7016";TRUE;750;4,09778;38;455;6400
"7017";TRUE;30;3,8796;9;455;2880
"7018";TRUE;25;4,45614;54;0;3200
"7019";TRUE;530;4,29389;18;455;3200
"7020";TRUE;75;3,74535;20;455;1920
"7021";TRUE;25;4,71014;35;0;9600
"7022";TRUE;293;4,3725;23;455;2880
"7023";TRUE;1283;4,16406;16;455;1600
"7024";TRUE;58;4,62055;34;455;1280
"7025";TRUE;1486;4,51889;28;455;1280
"7026";TRUE;80;3,14466;53;480;1920
"7027";TRUE;28;4,3575;23;455;1280
"7028";TRUE;44;4,10302;0;455;6400
"7029";TRUE;66;4,04286;0;455;1280
"7030";TRUE;3986;2,5671;17;455;1280
"7031";TRUE;3043;4,42692;45;455;8640
"7032";TRUE;1304;3,20707;12;455;1280
"7033";TRUE;79;4,17743;14;455;8640
"7034";TRUE;72;3,50377;24;455;3200
"7035";TRUE;122;3,79906;9;455;1600
"7037";TRUE;165;3,67451;28;455;1920
"7039";TRUE;49;3,3947;16;455;2560
"7040";TRUE;34;4,169;30;455;1280
"7041";TRUE;2029;4,00975;14;455;1280
"7042";TRUE;40;3,96958;11;455;3200
"7043";TRUE;1049;4,076;15;455;8640
"7044";TRUE;9464;4,15295;24;455;1280
"7046";TRUE;118;4,13924;0;520;2240
"7047";TRUE;371;4,14773;16;455;1920
"7048";TRUE;112;4,62917;73;455;3520
"7049";TRUE;488;4,27294;25;455;6080
"7050";TRUE;67;4,14294;5;0;1280
"7051";TRUE;93;3,97453;16;455;2240
"7052";TRUE;31;4,31666;25;455;6400
"7053";TRUE;81;3,89827;11;455;6400
"7054";TRUE;916;4,32721;35;455;8640
"7055";TRUE;736;3,9011;24;455;3200
"7056";TRUE;2710;4,45555;12;455;2880
"7057";TRUE;50;4,0594;15;455;1280
"7058";TRUE;970;4,3852;24;455;8640
"7059";TRUE;37;4,09324;24;455;1280
"7060";TRUE;44;4,39751;8;455;3200
"7061";TRUE;1516;3,69124;17;455;1280
"7062";TRUE;286;4,32129;19;455;2560
"7063";TRUE;47;3,29249;16;455;3200
"7064";TRUE;39;4,11916;27;455;2560
"7065";TRUE;72;4,21651;13;455;1600
"7066";TRUE;767;4,21031;13;455;4160
"7067";TRUE;929;4,28078;30;0;2560
"7071";TRUE;63;3,6913;24;455;8000
"7072";TRUE;54;3,19688;33;455;1280
"7073";TRUE;550;3,53003;19;455;3200
"7074";TRUE;114;4,1834;0;455;5440
"7075";TRUE;2767;3,57041;17;455;8640
"7076";TRUE;2092;4,6797;48;455;1280
"7077";TRUE;2383;3,44693;10;455;8640
"7078";TRUE;3848;3,56776;9;455;1600
"7079";TRUE;29;3,7931;15;455;1280
"7081";TRUE;56;4,07729;12;455;6400
"7082";TRUE;2447;3,88184;21;455;8640
"7083";TRUE;46;3,78074;21;455;3200
"7084";TRUE;65;4,7977;77;3200;8640
"7085";TRUE;740;3,59748;180;455;1280
"7087";TRUE;3651;3,60603;24;455;6080
"7088";TRUE;88;4,6282;21;455;2560
"7089";TRUE;590;3,67142;31;455;3200
"7090";TRUE;836;2,99068;5;455;3200
"7091";TRUE;739;4,08074;21;455;8640
"7092";TRUE;2218;3,52654;22;455;1280
"7093";TRUE;648;4,35609;26;455;1920
"7094";TRUE;4619;4,05246;12;455;1600
"7095";TRUE;1088;3,91853;19;455;1280
"7096";TRUE;4021;3,55193;21;455;1280
"7097";TRUE;61;4,00118;42;455;2880
"7098";TRUE;105;3,03757;27;455;3520
"7099";TRUE;49;4,35025;10;455;3200
"7102";TRUE;993;4,19726;6;455;1280
"7103";TRUE;33;3,92942;31;455;1280
"7104";TRUE;904;3,8234;21;455;3200
"7105";TRUE;1266;4,24415;16;455;1920
"7106";TRUE;2072;3,89606;8;455;8640
"7107";TRUE;43;3,9851;21;0;1280
"7108";TRUE;616;4,10183;63;455;1280
"7109";TRUE;63;4,44557;24;455;8000
"7110";TRUE;638;4,18456;28;455;5120
"7111";TRUE;58;3,42971;6;455;2240
"7112";TRUE;48;4,64327;21;0;12800
"7115";TRUE;898;4,08207;18;455;8640
"7116";TRUE;1316;2,21485;29;455;8640
"7117";TRUE;112;4,1582;50;455;6400
"7118";TRUE;1092;3,10256;30;455;3200
"7119";TRUE;544;4,14656;19;455;8640
"7120";TRUE;63;2,77801;0;455;2240
"7122";TRUE;160;3,51111;8;455;8640
"7123";TRUE;23;4,51364;17;0;12800
"7124";TRUE;9183;3,22473;39;455;6400
"7125";TRUE;214;4,30664;109;455;8640
"7126";TRUE;335;2,87703;21;455;1280
"7128";TRUE;44;3,9079;7;455;3200
"7129";TRUE;1144;3,73756;19;455;3200
"7130";TRUE;2140;3,64477;16;455;4800
"7131";TRUE;60;4,52405;9;455;1920
"7132";TRUE;60;4,17525;30;455;6400
"7134";TRUE;1610;4,59958;8;455;1280
"7136";TRUE;76;4,37216;240;455;8640
"7137";TRUE;1048;3,17117;22;455;3200
"7139";TRUE;1095;4,63776;55;455;8640
"7140";TRUE;71;4,42279;16;455;1280
"7141";TRUE;92;4,40897;23;455;8000
"7142";TRUE;55;4,14125;17;455;3200
"7143";TRUE;84;4,30401;12;455;4800
"7145";TRUE;92;4,68822;57;455;3200
"7146";TRUE;2190;4,64267;9;455;3200
"7147";TRUE;52;3,67824;88;455;5120
"7148";TRUE;2296;4,07447;28;455;8640
"7149";TRUE;235;3,48486;21;0;12800
"7150";TRUE;1188;4,14233;36;455;6080
"7151";TRUE;74;3,82416;23;455;1280
"7152";TRUE;1286;3,51436;21;455;8640
"7155";TRUE;29;3,73923;10;455;4480
"7158";TRUE;32;4,34853;11;455;1600
"7159";TRUE;24;4,20086;11;455;1280
"7160";TRUE;1671;4,3806;33;455;6400
"7161";TRUE;1417;3,99671;6;455;8640
"7162";TRUE;220;3,55505;17;455;8000
"7163";TRUE;3409;4,12651;17;455;4800
"7164";TRUE;5077;4,16015;12;455;1280
"7165";TRUE;83;3,91882;23;455;1280
"7167";TRUE;743;4,75184;52;455;8640
"7168";TRUE;43;4,41083;52;455;3840
"7171";TRUE;48;3,73117;8;455;8640
"7172";TRUE;1208;4,28623;0;455;4160
"7173";TRUE;90;4,41312;133;455;8640
"7174";TRUE;40;3,92132;23;0;9600
"7175";TRUE;1014;4,29936;15;0;4480
"7176";TRUE;604;4,36425;17;455;1280
"7177";TRUE;641;3,71438;22;455;5440
"7181";TRUE;614;4,6378;9;455;1280
"7182";TRUE;330;4,38906;40;455;1920
"7183";TRUE;1043;2,90401;26;455;3200
"7184";TRUE;1039;2,35863;11;455;1280
"7185";TRUE;1783;4,51446;19;455;1600
"7186";TRUE;50;4,585;15;0;2880
"7187";TRUE;68;4,1694;9;455;6080
"7188";TRUE;80;4,17276;34;455;8640
"7190";TRUE;578;4,20354;15;455;6080
"7191";TRUE;59;4,58763;10;455;1280
"7192";TRUE;52;3,58039;7;455;1280
"7193";TRUE;35;4,31235;12;455;3200
"7194";TRUE;547;3,80816;19;455;3200
"7195";TRUE;54;2,80897;0;455;2560
"7196";TRUE;190;4,72834;43;455;8640
"7198";TRUE;89;3,70797;12;455;1280
"7199";TRUE;2176;4,71177;50;455;6400
"7200";TRUE;43;3,72052;35;455;8640
"7201";TRUE;50;4,56074;5;455;1600
"7203";TRUE;2478;4,36198;85;700;3200
"7205";TRUE;108;4,13233;10;455;1280
"7207";TRUE;2078;4,52411;65;455;8640
"7208";TRUE;356;4,46361;20;455;1920
"7209";TRUE;1132;4,33642;81;455;8640
"7210";TRUE;36;4,73259;28;455;5120
"7211";TRUE;414;4,18635;15;455;1280
"7212";TRUE;778;4,31447;25;455;1280
"7214";TRUE;42;3,4903;28;455;1600
"7215";TRUE;329;4,35061;15;455;8640
"7216";TRUE;828;4,34883;14;455;3840
"7217";TRUE;49;3,82686;29;455;1600
"7218";TRUE;1092;3,05383;20;700;1280
"7219";TRUE;155;3,62602;62;455;3200
"7220";TRUE;161;3,76614;21;455;8640
"7221";TRUE;1034;3,84171;13;455;8640
"7222";TRUE;224;4,18661;27;455;1280
"7223";TRUE;66;3,91791;63;455;8640
"7224";TRUE;188;4,0437;0;455;8640
"7225";TRUE;1182;4,26829;29;455;5440
"7226";TRUE;2724;4,5748;40;455;6400
"7227";TRUE;1949;3,72354;0;455;1920
"7229";TRUE;95;3,73148;21;455;8000
"7230";TRUE;180;4,78647;10;720;8640
"7231";TRUE;26;4,36419;21;455;1280
"7232";TRUE;13;4,726;11;0;8960
"7233";TRUE;5865;4,29984;21;455;1600
"7235";TRUE;53;4,37075;10;455;2560
"7236";TRUE;16;4,64058;41;0;8960
"7237";TRUE;1382;3,85979;11;455;3200
"7238";TRUE;709;4,79229;20;455;4800
"7239";TRUE;46;4,19977;17;455;2880
"7240";TRUE;96;4,74145;10;455;3200
"7242";TRUE;74;4,79718;19;455;3200
"7243";TRUE;37;4,62166;10;455;2240
"7244";TRUE;368;3,73266;9;455;1920
"7245";TRUE;35;4,76092;5;455;3200
"7246";TRUE;59;4,54683;10;455;3200
"7247";TRUE;1754;4,19638;22;455;8640
"7248";TRUE;49;3,05637;13;455;1600
"7249";TRUE;4805;3,48463;30;2080;8320
"7250";TRUE;269;3,25895;10;455;6400
"7251";TRUE;3971;3,19257;23;455;8640
"7252";TRUE;65;4,05341;17;455;6400
"7253";TRUE;25;3,05554;24;0;11200
"7254";TRUE;33;4,649;20;0;2240
"7256";TRUE;242;4,47392;38;455;8640
"7257";TRUE;1114;4,4974;9;455;1280
"7258";TRUE;54;4,57513;29;455;1280
"7259";TRUE;39;4,02904;18;455;3200
"7260";TRUE;72;4,71197;16;455;3200
"7261";TRUE;54;3,88023;11;455;1280
"7262";TRUE;51;3,65175;38;455;2240
"7263";TRUE;91;4,37937;26;455;3840
"7264";TRUE;1034;4,56185;8;455;2240
"7265";TRUE;58;4,25295;21;455;1600
"7266";TRUE;46;3,37629;26;455;2880
"7267";TRUE;2766;3,04863;19;455;8640
"7268";TRUE;23;4,09154;9;455;3200
"7269";TRUE;1424;4,24817;33;455;2240
"7271";TRUE;36;4,1434;5;455;3200
"7272";TRUE;2041;3,97809;17;455;1920
"7273";TRUE;28;4,44698;16;455;1280
"7274";TRUE;35;4,21142;18;455;1600
"7275";TRUE;193;4,82234;61;455;8640
"7276";TRUE;1355;4,31412;16;455;8640
"7277";TRUE;32;3,27465;37;455;1280
"7278";TRUE;1555;3,98905;5;455;3520
"7279";TRUE;59;3,98205;11;455;3200
"7280";TRUE;52;4,17135;11;455;8640
"7281";TRUE;80;4,01512;23;455;6400
"7282";TRUE;1028;3,88804;5;455;1280
"7284";TRUE;52;4,17038;8;455;1280
"7285";TRUE;41;4,3205;9;455;3200
"7286";TRUE;1039;4,53329;25;455;2560
"7287";TRUE;171;4,28165;17;455;2880
"7288";TRUE;862;4,2207;18;455;1280
"7289";TRUE;85;4,05231;10;455;8640
"7290";TRUE;325;4,35294;18;455;1280
"7291";TRUE;96;3,63978;15;455;4800
"7292";TRUE;64;3,75242;15;455;2560
"7293";TRUE;108;4,1175;0;455;1280
"7294";TRUE;1343;1,89903;7;455;1280
"7296";TRUE;248;4,38776;17;455;1280
"7297";TRUE;141;4,27383;12;455;1280
"7298";TRUE;450;3,91559;17;455;1280
"7300";TRUE;30;3,50079;5;455;3200
"7301";TRUE;1920;3,62733;9;455;1280
"7302";TRUE;23;4,69607;28;455;8640
"7303";TRUE;72;3,80367;33;455;6400
"7304";TRUE;636;4,34254;23;455;6400
"7305";TRUE;1928;4,11903;14;455;8640
"7306";TRUE;1486;4,71641;26;455;8640
"7307";TRUE;987;4,81352;13;455;1280
"7308";TRUE;64;3,72383;16;455;8640
"7310";TRUE;5050;2,8784;10;455;1280
"7311";TRUE;119;4,2076;8;455;1280
"7312";TRUE;538;3,56805;12;455;8640
"7313";TRUE;538;4,17724;11;0;2880
"7314";TRUE;68;4,69482;49;455;8640
"7315";TRUE;133;4,68187;31;455;8640
"7318";TRUE;1944;2,52548;197;455;1280
"7319";TRUE;35;4,19891;7;455;1600
"7320";TRUE;71;4,40013;42;0;11840
"7321";TRUE;46;4,48868;71;455;8640
"7322";TRUE;3716;4,82525;18;455;8640
"7323";TRUE;137;3,44847;0;455;1280
"7325";TRUE;34;4,59322;16;455;1600
"7326";TRUE;276;4,28141;27;455;3200
"7327";TRUE;40;3,63141;14;455;1280
"7328";TRUE;1086;2,76441;19;455;1280
"7331";TRUE;2433;4,29321;18;455;1280
"7332";TRUE;47;4,48216;16;455;1280
"7334";TRUE;48;4,34541;29;455;6400
"7335";TRUE;2543;4,25616;38;455;1280
"7337";TRUE;63;4,26384;7;455;1280
"7338";TRUE;1005;4,00558;29;455;2240
"7339";TRUE;351;3,66123;7;455;8640
"7342";TRUE;1013;3,01157;20;455;1280
"7343";TRUE;34;4,63941;18;455;3840
"7344";TRUE;530;3,61717;5;455;1280
"7346";TRUE;5000;3,64818;25;455;8640
"7347";TRUE;61;2,9219;0;455;2240
"7348";TRUE;726;3,26955;19;455;1280
"7349";TRUE;5228;3,45808;112;455;7680
"7351";TRUE;147;4,61456;55;455;1280
"7353";TRUE;56;4,36521;12;455;1280
"7355";TRUE;5601;4,38341;0;700;1280
"7356";TRUE;27;4,43494;21;455;8640
"7357";TRUE;1058;4,52666;9;455;5760
"7358";TRUE;3777;4,34033;10;455;1280
"7359";TRUE;177;4,2409;14;0;12800
"7361";TRUE;411;4,77205;23;455;1280
"7362";TRUE;1395;4,12724;27;455;1600
"7363";TRUE;56;4,43118;8;0;5760
"7364";TRUE;1539;3,45574;68;455;6080
"7365";TRUE;1295;3,78244;53;455;8640
"7366";TRUE;1033;4,4626;64;455;3200
"7368";TRUE;38;4,25492;14;3200;8640
"7369";TRUE;1064;4,42586;21;455;1280
"7370";TRUE;47;2,71577;37;455;8640
"7371";TRUE;2438;4,21947;5;455;1280
"7372";TRUE;1037;4,43014;15;455;6400
"7374";TRUE;42;4,21383;17;455;2560
"7375";TRUE;559;3,74595;22;455;3200
"7376";TRUE;49;3,81232;190;455;8640
"7377";TRUE;546;3,4009;67;455;1920
"7379";TRUE;151;4,63177;12;455;1280
"7380";TRUE;4529;3,45845;24;455;1280
"7381";TRUE;230;4,3598;36;455;8640
"7382";TRUE;90;4,41812;57;455;8640
"7383";TRUE;16;4,72915;7;700;1600
"7384";TRUE;7439;3,52121;22;455;8640
"7385";TRUE;1808;2,75955;23;455;6400
"7386";TRUE;679;4,78107;22;455;8640
"7387";TRUE;58;4,31471;65;455;4480
"7388";TRUE;152;4,51243;18;455;4800
"7389";TRUE;2592;3,49421;31;455;1280
"7391";TRUE;75;3,95676;52;0;3200
"7392";TRUE;3292;4,20407;13;455;1280
"7393";TRUE;399;4,08303;34;455;1920
"7394";TRUE;111;4,51537;45;455;3200
"7395";TRUE;978;4,47326;19;455;1600
"7398";TRUE;107;4,69781;27;455;8640
"7399";TRUE;2499;3,95188;0;455;1280
"7400";TRUE;606;3,56836;23;455;1280
"7402";TRUE;87;3,73231;33;455;8640
"7403";TRUE;386;4,1705;11;455;1280
"7405";TRUE;41;3,93099;10;455;3200
"7407";TRUE;557;4,046;38;455;8640
"7408";TRUE;81;3,83876;0;455;2240
"7409";TRUE;3625;4,54998;22;455;7680
"7410";TRUE;52;4,59554;20;700;6400
"7412";TRUE;34;4,11323;6;455;4160
"7413";TRUE;86;4,06304;28;455;8640
"7414";TRUE;49;3,62246;10;455;1920
"7415";TRUE;75;4,81847;46;0;3200
"7417";TRUE;82;4,42826;30;455;3520
"7419";TRUE;910;4,52506;21;0;2240
"7421";TRUE;36;4,29273;13;455;1280
"7422";TRUE;521;3,391;11;455;2560
"7423";TRUE;45;4,18982;9;455;4800
"7424";TRUE;24;4,68659;17;3200;8640
"7426";TRUE;2306;4,28476;11;455;8640
"7428";TRUE;36;3,99447;35;455;2240
"7430";TRUE;25;3,23954;10;455;8640
"7431";TRUE;2312;4,44464;19;455;1600
"7432";TRUE;16;4,32715;0;455;2560
"7433";TRUE;74;4,63695;20;455;2560
"7434";TRUE;39;4,32227;26;455;8640
"7435";TRUE;41;4,70733;46;455;3200
"7436";TRUE;43;4,43572;51;455;1280
"7437";TRUE;1509;4,51916;16;0;12800
"7438";TRUE;858;4,76671;37;455;1600
"7439";TRUE;1296;4,08675;7;455;5760
"7440";TRUE;60;3,49832;22;455;4800
"7441";TRUE;2039;4,223;33;455;8640
"7443";TRUE;58;3,84187;20;455;1280
"7444";TRUE;83;3,8569;0;455;1280
"7446";TRUE;74;4,04524;14;455;6400
"7447";TRUE;52;4,01525;10;0;4800
"7448";TRUE;1297;3,93052;28;455;1920
"7449";TRUE;588;4,30002;19;455;2240
"7450";TRUE;1464;4,17331;14;468;8640
"7451";TRUE;500;4,17565;45;455;1920
"7452";TRUE;7690;4,18557;23;455;1280
"7453";TRUE;26;4,70753;20;455;8640
"7454";TRUE;2510;2,72078;29;455;8640
"7455";TRUE;3412;4,65095;17;455;8640
"7456";TRUE;42;4,25161;47;455;1920
"7457";TRUE;38;3,82558;31;455;5760
"7458";TRUE;1504;4,93028;19;455;1600
"7459";TRUE;1983;4,62049;38;455;1920
"7461";TRUE;453;3,21463;27;455;6400
"7463";TRUE;57;4,37659;34;455;8640
"7464";TRUE;1802;4,13127;0;455;1600
"7465";TRUE;40;4,52886;17;455;1280
"7466";TRUE;1221;3,92465;31;455;6400
"7467";TRUE;314;3,9734;5;455;1600
"7468";TRUE;21;3,81655;9;455;1280
"7469";TRUE;2531;4,14436;27;455;1280
"7470";TRUE;963;4,23333;34;455;3200
"7471";TRUE;159;3,83597;20;455;3200
"7472";TRUE;105;3,51043;49;455;1920
"7473";TRUE;2324;3,7908;44;455;6080
"7475";TRUE;1709;3,75663;79;455;3840
"7476";TRUE;782;4,1357;6;455;1280
"7477";TRUE;421;4,23951;35;455;4800
"7478";TRUE;2163;4,06696;10;455;1280
"7479";TRUE;132;3,29552;0;455;1280
"7480";TRUE;4973;3,07111;18;455;8640
"7481";TRUE;75;4,66476;25;455;3200
"7482";TRUE;61;4,19989;0;455;4800
"7484";TRUE;83;3,4774;0;455;1920
"7485";TRUE;33;3,34821;11;455;6720
"7486";TRUE;27;3,77676;29;455;1280
"7488";TRUE;251;3,28753;59;455;2880
"7489";TRUE;62;3,86951;19;0;12480
"7491";TRUE;995;3,80753;25;455;1280
"7492";TRUE;110;3,73915;44;455;8640
"7493";TRUE;79;4,43583;30;455;4480
"7495";TRUE;45;4,06131;31;455;1280
"7496";TRUE;726;4,43011;37;455;8640
"7497";TRUE;1105;4,12516;9;455;1600
"7498";TRUE;1142;4,39733;36;455;8000
"7499";TRUE;45;3,74089;14;455;4480
"7500";TRUE;45;4,51065;41;455;2560
"7501";TRUE;2039;4,25355;58;455;1600
"7502";TRUE;41;4,86723;6;0;6400
"7503";TRUE;663;3,43103;26;455;1280
"7504";TRUE;1584;4,75564;11;455;8640
"7505";TRUE;32;4,9159;6;455;4800
"7506";TRUE;37;4,51947;15;455;8640
"7507";TRUE;27;4,59793;19;455;3200
"7509";TRUE;114;4,75572;10;455;1920
"7510";TRUE;139;4,6712;54;455;3200
"7513";TRUE;25;3,80001;8;455;1920
"7514";TRUE;511;4,20956;57;455;8640
"7515";TRUE;65;4,42615;9;455;1600
"7516";TRUE;34;4,66629;15;455;1280
"7517";TRUE;1588;4,3223;39;455;8640
"7518";TRUE;1903;4,37486;23;455;1280
"7519";TRUE;54;4,78776;36;0;3840
"7520";TRUE;1698;4,06777;5;455;1280
"7521";TRUE;1648;4,52313;13;468;1280
"7522";TRUE;6250;4,15955;17;455;6400
"7523";TRUE;307;3,09811;10;455;8640
"7524";TRUE;52;4,24545;32;455;6400
"7525";TRUE;47;3,17521;0;640;2560
"7526";TRUE;1078;3,97665;62;455;5120
"7527";TRUE;92;4,6649;52;455;8640
"7528";TRUE;32;4,1732;17;455;2240
"7529";TRUE;31;4,27244;14;455;1280
"7532";TRUE;21;3,9787;8;455;6400
"7533";TRUE;2467;3,86352;47;455;3200
"7534";TRUE;61;4,29336;37;455;6400
"7536";TRUE;17;4,89388;13;455;2240
"7537";TRUE;62;4,59179;23;455;1280
"7538";TRUE;342;3,84841;61;455;1280
"7539";TRUE;71;4,68038;59;455;1600
"7541";TRUE;68;3,15465;10;455;1600
"7543";TRUE;47;4,85491;36;455;1280
"7544";TRUE;599;4,07344;42;455;3200
"7545";TRUE;18;3,52717;9;455;1280
"7547";TRUE;20;4,32939;7;0;3520
"7548";TRUE;56;3,47474;8;455;3200
"7549";TRUE;2597;4,81759;20;455;3200
"7552";TRUE;31;3,23844;72;455;8640
"7553";TRUE;46;3,85184;8;455;3200
"7554";TRUE;1416;4,22837;73;455;2240
